;video_id;comments;;;;;
46;ZJ_PBI8xmwQ;"['Anime - Berserk of Gluttony \U0001fae1\n\nAll Parts so far - https://youtube.com/playlist?list=PLHjftIWKOnULYKW3RuKB7Oj12HzVd2tD_&si=M_pi7vwd9mhndesx', 'Wow', 'spoilers ahead\n\n\n\n\n\nThe only problem i had with the manga was when fate stats got reseted and his identity was revealed', ""Didn't you post this in that hour long video the other day ?"", 'Ok kk yh', ""8:36 the anime is Berserk of Gluttony not 7 deadly sins i wouldn't be surprise if a meliodas counterfeit come in this anime"", 'Next part please👍🙏😊', 'Thanks', '', '8th comment btw u are so good at anime recaps']";;;;;
47;mi0a5R1CZCk;"['Anime - Shangri-La Frontier \U0001fae1\n\nAll parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJuneQ5JM99YhMs65dkeBDD&si=tnKdPa8nh5ueMHp1', 'Love you vids\nI’m a OG', 'Wow', 'Yeahhh', 'Gluttony next', 'Part 7 please 🙏', 'this anime is super good, i really like it, ive been following on since you started recaping it, and every week i get exited to see you recap the new episode, love your recaps and your channel in general, keep up the good work g', ""We need a ep with him putting some bracelets on I mean the scares don't touch there same with his feet.\nOh but a great game only has 4 spots for equipment well then that's a crap game lol.\nLike in reality he can equip over 20 different items but na I guess.\n20 how well earings rings necklace belt wristbands I mean just using rings he has 10 fingers 10 items potential but no only 4 spots  for stuff lol this game"", 'Tysm', 'Hi you are fast at releasing episode']";;;;;
48;#NAME?;"['All parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJqXt10mQw0S0hmi5JzEXc-&si=d4F1ouAPncT5CSgh\n\nAnime - The Kingdoms of Ruin', ""i know he wasn't a good guy but come on to bring the humans who are the most vile creatures to the witches last stronghold.?"", 'Mhm', 'In the beggining he wants to revive his master and when he had the chance he he said \nnah mc are so dumb shit', 'Please can you recap swallowed star,', 'He’s fucked up for doing that to the witches', 'Bro this anime is dogshit', ""Great Video ! Now I'm about to watch it"", 'They dragged this fight out didnt they', 'Very good video']";;;;;
49;oNmgBjWXo4o;['anime - the seven deadly sins: four knights of the apocalypse\n\nAll Parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJVHsciGpEaa_XoqUq0QUBn&si=Irb7xv3bpfwobDL4', 'Why bro got og broly’s hair?', 'Why finish so fast', 'I wonder what happened to the (original) 7 deadly Sins', 'WHO WAS THE MUM???', 'nice', 'You are the best', '2m gng', 'A b c d e f g do you think fox tails is the best hehe'];;;;;
50;3hUa47s2_TU;"['Fairy queen hit him with _Curse of Binding._ 💀', 'What is the name of this anime', 'I love how many recap channels there are. I can watch a recap of any anime to introduce me to them and I love the humor most of the recappers! Anyways, keep up the good work!', ""I've never had a fajita so bad that it should be rejected.  You poor, poor, narrator.   :)"", ""I think it's talking hilarious seeing all the big chested male characters and all these fantasy games and stuff in anime as we have never seen to my knowledge a gay"", 'Thanks, love this onto the next', 'Finished eps 1-5.  Please, episode 6.  It is a nice story.', 'anime name Toaru Ossan no VRMMO Katsudouki', 'Name pls?', 'Great job ❤']";;;;;
51;3oIrTmfPx0I;['BERSERK OF GLUTTONY EPISODE 6-12 right NOW', 'Cool', 'This recap seems so rushed', 'awesome', 'Anime name', 'YES WE GOT MORE', 'Best', 'First', 'Nine tails keep up the good work cause your videos always  brings a smile to my face', 'First'];;;;;
52;69lEenqeyBk;"['Anime - Berserk of Gluttony \U0001fae1\n\nAll Parts so far - https://youtube.com/playlist?list=PLHjftIWKOnULYKW3RuKB7Oj12HzVd2tD_&si=M_pi7vwd9mhndesx', 'Part 6 please 🙏', 'What title?', 'Anime name please', 'Всё в лучшем виде хорош', 'I am here to tell you episode 6 is coming at November 5', ""Its a good anime 😊 hating waiting every week to see what happens nxt ....i don't think greed will betray fate tho they compliment each other perfectly the holy knight n monsters are the enemies but i could be wrong we'll see tho"", ""Why even bother drugging him?\n\nYeah he thinks he's useless, but the guy basically volunteered to sacrifice himself (In his mind.). The extra step is pointless."", 'ANOTHER BANGER! :)🤓😎😎😎😎😎😎😎😎😎😎😎😎😎😎', 'Best']";;;;;
53;yJ7SopaAGmw;['Anime - Shangri-La Frontier \U0001fae1\n\nAll parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJuneQ5JM99YhMs65dkeBDD&si=tnKdPa8nh5ueMHp1', 'name pls', 'Episode 6 will come out at November 5', '👍👍', 'Thank you', 'Oh come on. That was too short!', 'Thank you!!', '👍👍', 'Just like all of our dads... 3:10', 'I love this anime'];;;;;
54;cOARV9aRYGw;"['5 seconds in god damn', 'Part 5 please 🙏', 'NICE', 'Yes', 'road to 300k i wish u prosperity', 'nice', '""Romantica? Seriously?""', '15th', 'Love the joke at the beginning', 'Video start and end quickly']";;;;;
55;ZQWP8F-TIOE;"['All parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJqXt10mQw0S0hmi5JzEXc-&si=d4F1ouAPncT5CSgh\n\nAnime - The Kingdoms of Ruin', 'Hm ok.', 'They still have kings but they out here making iPhones 😂 that’s wild', 'Holy shit this anime is fire ,I love it❤❤😊', 'WHERE IS UNDEAD UNLUCK', 'wow sad story', 'NEED PART 5 NOW', 'Asking for New romance anime about love and romance between kei and mizuho from please teacher anime.', 'DID HE JUST SAID ""CLIPS""?!?!!??! (PART 3)', 'Best']";;;;;
56;ge7RjJfyttA;"[""Anime - the little master's best life\nAll Parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJmMfkeUXI3XE9d6QJBaB47&si=qJOogsbp2ks7kVwa"", 'Bro i have seen this anime complete in a manhwa', 'Ok ok pt 3', 'i love how he cant be touched by girls is the description meanwhile he gives big simp vibes\n\nyeah im kidding he doest give simp vibes but he looks like one', ""it's chinese anime?"", 'awesome', 'Hi', '10th?', 'Best']";;;;;
57;XFDSVl1f6sk;"['anime - the seven deadly sins: four knights of the apocalypse\n\nAll Parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJVHsciGpEaa_XoqUq0QUBn&si=Irb7xv3bpfwobDL4', 'I just saw the name and i am shocked this is just an anime that is made in the same universe as the other seven deadly sins with meliodas', ""Next part please...😊🎉❤ i can't wait literary"", 'Part 4 please 🙏', 'Love this video ❤❤❤', 'pt.4 pls', 'Girl looks like diane im gone say this is 7 deadly sins universe', 'I think we found pestilence.', 'You just did number 2 twice but this time made i t number 3', '.yae']";;;;;
58;d15WN_Fm5Oc;"[""Your recaps are good, but your titles are trash.\nGood clickbait, but have nothing to do with shows themselves.\n* Lately. They were adequate before, but now they're just trash."", 'Wtf I was watching this anime last night!!!!', 'nice', 'Thank you so much for always entertaining us❤', 'W TO THIS MAN HE RECAPS THE BEST ANIME', 'This anime ended too quickly', '444th view lets go', '375 view lets go', 'What anime is this', '3RD ❤❤']";;;;;
59;gD8MDKB2DfE;"[""Anime - the little master's best life\nAll Parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJmMfkeUXI3XE9d6QJBaB47&si=qJOogsbp2ks7kVwa"", '😂', 'Good video', 'Anime name?', 'Please make a another \nPart for us,\n pretty please', 'anime name pls', 'The manga was more fun', 'Next part please 🥺', 'part 2', 'need part 2']";;;;;
60;EMSjsd8_V_s;"[""Anime - A Playthrough of a Certain Dude's VRMMO Life\n\nAll parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJNpnoYArlAYAWOIp1uBGnE&si=YXs77lP8CgH95JoH"", 'Is this a game or an anime series? Its good story tho', 'The best review of an anime so far 😅😅. Dude is so hilarious', 'The Japanese name for this anmie is Toaru Ossan no VRMMO Katsudouki', 'What eas his title name', 'Name of the anime', ""What's the name of the anime??"", 'Thankyou for putting the sauce', '🤦\u200d♂️\nAim for the damn eye, not the skull people!', 'Skyrim Stealth Archer']";;;;;
61;wRXJWG53hNc;"['Love you dad please pin', 'Lol Mexican merchant lol 😂', 'Anime - Berserk of Gluttony \U0001fae1\n\nAll Parts so far - https://youtube.com/playlist?list=PLHjftIWKOnULYKW3RuKB7Oj12HzVd2tD_&si=M_pi7vwd9mhndesx', 'What anime is this?!', 'Pt5 yh', 'These comments 😂', 'Wheres the other episode? Ep 5678?', 'Man seriously put the end in the worst spot ever 😂😂😂', 'aint no way a red eye straight up just sharingan for everyone', ""BOOTLEG  SHARINGAN that's funny \nI'm busting gut LOL""]";;;;;
62;b46bwkm2Yyc;['Anime - Shangri-La Frontier \U0001fae1\n\nAll parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJuneQ5JM99YhMs65dkeBDD&si=tnKdPa8nh5ueMHp1', 'Let me Solo her', 'Anime name:Shangri la frontier', 'HAHAHAHA the puns at the beginning were great! \\[T]/', 'wait a second, a skilled gamer who forgoes armor, wears an unconventional headgear that covers his face, and uses two blades?\n\nHoly crap, this is Let Me Solo Her the anime!', 'W video', 'Epic', '😂who puts clothes on these MC', 'WHAT is the name', 'Coming from a mf that loves RPG games this anime has potential'];;;;;
63;8wIW6czYpDs;"['All parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJqXt10mQw0S0hmi5JzEXc-&si=d4F1ouAPncT5CSgh\n\nAnime - The Kingdoms of Ruin', 'Wheres part 4', 'Beautiful', 'SO THEY WOULD HAVE KILLED THEMSELVES ANYWAY?', 'More more more', 'Mc dies 🚮', 'I like my own comments', ""Bro directly had eren's mindset"", ""I've really enjoy your narration of this excellent Anima. However, please research your words before using them. A Clip is a thin metal device used to transport and load magazines. You can not fire ammination from a clip."", 'He was in an other planet I think in mars']";;;;;
64;qg0bmlypoDI;['Why keep repeating 1~4 ep only..?where is rest of this story?', 'He gave that I am your problem now stare😂😂😂😂😂😂😂😂😂😂😂', 'The dad is so hot omg-', 'I wonder if Belgrieve is a son of a demon king or son of a hero because how can he be so strong', 'Only 4 episodes for Daughter to arrive back home', 'He has  plus 1 life than we do', 'Please continue\nThis anime is so sweet and wholesome❤', 'We need more of this', 'What is the tile', 'nice recap when new recap of yuya'];;;;;
65;6XLfXz0GoXo;['NEXT part?', 'Name', 'I was waiting for this thank you', 'ohhh i was waiting for this! thanks!', 'Title', 'nice', 'damn it im the 17th comment', 'No sound ?', 'the dad lost a leg how sad at least my man still got 2 legs', 'Day 1 of trying to get pinned'];;;;;
66;OZOfs5tmhiM;"['Monster hunter world vibes when the behemoth showed up 😂 don’t know if it’s a nod to that game or not but it’s funny', 'At 1:25:07 ""some random npc girl"" 😂', 'hola bro', 'cool', 'Classroom for Heroes', 'this was sooooo good', 'Can I know this manhua name', 'this a reupload?', '47th', 'Hi']";;;;;
67;OKUzSn8Ir04;['All parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUL6jka4tCLXxsT_uSg86U4H&si=haEarLJOO61k268S\n\nAnime - Good Night World', '3:27 truck kun is a W no heads up what so ever', 'awesomme', 'The anime is cyberpunk dystopia.', 'The final episodes are gonna be insane', 'So. For my frame of reference, how long are the original anime episode lengths? I kinda want to know how much you shorten all this information so efficiently. I love it.', 'is this a damn horror anime?! this crap is stress inducing as heck', 'Amazing anime 🐼❤️', 'Hi nine - tales recaps👋', 'First'];;;;;
68;F--G4I3K70k;['anime - the seven deadly sins: four knights of the apocalypse\n\nAll Parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJVHsciGpEaa_XoqUq0QUBn&si=Irb7xv3bpfwobDL4', 'Son of melodas ->>Tristan😮', 'God awful animation 😭', 'Wtf 😂 will smith level slap Lmao 😂😂😂', 'Where can I watch it', 'Part 3 pls', 'Pt3', 'Pt3', 'Pt3', 'Pt3'];;;;;
69;9RbR9X2h604;"[""Anime - A Playthrough of a Certain Dude's VRMMO Life\n\nAll parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJNpnoYArlAYAWOIp1uBGnE&si=YXs77lP8CgH95JoH"", 'What anime is that', 'This is Pokémon now', 'Really bro a whip', 'Awesome', 'He used a whip on the black thingy', 'how this anime is called', 'Bro started from simpa to sigma', 'What anime show is this?', ""Anyone tell me a good anime app i can't wait to watch this full episode😅\n\nW vid btw""]";;;;;
70;3Plp3c-yBpI;"['Anime - Berserk of Gluttony \U0001fae1\n\nAll Parts so far - https://youtube.com/playlist?list=PLHjftIWKOnULYKW3RuKB7Oj12HzVd2tD_&si=M_pi7vwd9mhndesx', 'Hi', ""Don't change the title"", 'nice', 'Berserk', ""Let's appreciate how much this channel has done in its videos"", 'Part 4 please 😊', 'Hi', 'letsgoo 4th commenter', '👋 hi ( it me again 😀 )']";;;;;
71;hp6A5cq8BXU;['Anime - Shangri-La Frontier \U0001fae1\n\nAll parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJuneQ5JM99YhMs65dkeBDD&si=tnKdPa8nh5ueMHp1', 'Amazing', 'pls part 4 i beg you dude', 'We need episode 4', 'i want more please', 'yes yes finally', 'I need more', 'Luffy gear 5 ?', 'damn only 3 parts  gotta be cap', 'What is life and what is anime'];;;;;
72;O1F2LnIoQc0;"['All Parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJj0a2KsAQYarA-TXUJW09r&si=9nCN0jrIAakQipzA', 'Салом', 'Nume😢😢', '', 'The tagline is such a weak mischaracterization of the story - I suppose it\'s because the youtuber who created this video doesn\'t know the source material, or just thought this tagline would get more clicks.   A Returner\'s Magic Should  be Special is a thoroughly enjoyable, 314 chapter Korean web novel with multiple twists and surprising developments.  There is no ""demon king"" and the MC does not ""level up to 100"" - it is not so cliche a story.  We will see what the anime will cover and how the adaptation goes, but it should definitely have a different feel than the typical Japanese MC level up to fight the demon king kind of story.', 'Is it on Crunchyroll', 'cool', 'Need moree please', 'Not bad yh.', 'Is it dubbed?']";;;;;
73;3A2l-krncN4;['All parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUJqXt10mQw0S0hmi5JzEXc-&si=d4F1ouAPncT5CSgh\n\nAnime - The Kingdoms of Ruin', 'Did he just shit himself', 'Awesome', 'Next please', 'We definitely need more of this oo', 'Hmm so the human race are bitches', 'No cap last girl needed to die she was gonna be in the way of a true path 😂', 'that escalated quickly', 'Alright Humanity can we stop making the powerful wizard angry this is hilarious', 'Yeah needs a pt 3'];;;;;
74;kE1-OpZbf3s;"['All parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUL6jka4tCLXxsT_uSg86U4H&si=haEarLJOO61k268S\n\nAnime - Good Night World', '10:10 that’s fcked up ngl', 'All episodes of it came out on netflix and Aya in the game is the mother not the sister', ""More episodes I'm loving this"", 'Okay okayy.', 'Hi', 'U deserve more views🔥', 'nice', 'The name', 'I like turtles (pt.41) .']";;;;;
75;Ms71nxRjyzA;"['All parts so far - https://youtube.com/playlist?list=PLHjftIWKOnUL6jka4tCLXxsT_uSg86U4H&si=haEarLJOO61k268S\n\nAnime - Good Night World', 'This anime is good but story is fucked up like madly fucked up like the guy who came up with was mentally disabled but I will give it a 7/10 I just finished watching it', 'wtf is that titles and this is really good.The ending is crazy or sad.', 'Who’s coming up with these titles?', '7:20 bro what💀', 'It’s in neflex', 'how many crossovers have jessie and james(team rocket) been in to just start crap?', 'brooo i just finished this anime this is crazy', ""[6:03] *Mother. May is their mother, not sister.\nOr is it sister in the anime? It was their mother in the manga. Because their sister is... Well, that's a spoiler. But May is the mother's avatar."", 'Yo not a bad anime']";;;;;
